2024-07-20 02:35:19,投资理财,多基金_国泰,/,余额宝-2024.07.19-收益发放,不计收支,0.01,余额宝,交易成功,20240720304376455881	,	,,
2024-07-19 02:27:14,投资理财,多基金_国泰,/,余额宝-2024.07.18-收益发放,不计收支,0.01,余额宝,交易成功,20240719391678039881	,	,,
2024-07-18 02:49:33,投资理财,多基金_国泰,/,余额宝-2024.07.17-收益发放,不计收支,0.01,余额宝,交易成功,20240718390057167881	,	,,
2024-07-17 02:26:44,投资理财,多基金_国泰,/,余额宝-2024.07.16-收益发放,不计收支,0.01,余额宝,交易成功,20240717383528290881	,	,,
2024-07-16 02:20:17,投资理财,多基金_国泰,/,余额宝-2024.07.15-收益发放,不计收支,0.01,余额宝,交易成功,20240716377206213881	,	,,
2024-07-15 02:35:28,投资理财,多基金_国泰,/,余额宝-2024.07.14-收益发放,不计收支,0.01,余额宝,交易成功,20240715371022534881	,	,,
2024-07-14 02:33:18,投资理财,多基金_国泰,/,余额宝-2024.07.13-收益发放,不计收支,0.01,余额宝,交易成功,20240714360380190881	,	,,
2024-07-13 02:33:47,投资理财,多基金_国泰,/,余额宝-2024.07.12-收益发放,不计收支,0.01,余额宝,交易成功,20240713358701533881	,	,,
2024-07-12 05:00:39,投资理财,多基金_国泰,/,余额宝-2024.07.11-收益发放,不计收支,0.01,余额宝,交易成功,20240712353639141881	,	,,
2024-07-12 01:18:36,投资理财,余额宝,zfb***@gtfund.com,余额宝-自动转入,不计收支,50.00,账户余额,交易成功,20240712019130101000880091729256	,20240712009130501000880004717741	,,
2024-07-11 10:45:44,转账红包,浙江阿里巴巴闲鱼网络科技有限公司,/,现金赔付,收入,50.00,,交易成功,20240711020070011500880018276129	,62407113775054542	,,
2024-07-11 02:07:14,投资理财,多基金_国泰,/,余额宝-2024.07.10-收益发放,不计收支,0.01,余额宝,交易成功,20240711345895922881	,	,,
2024-07-10 02:26:40,投资理财,多基金_国泰,/,余额宝-2024.07.09-收益发放,不计收支,0.01,余额宝,交易成功,20240710335188297881	,	,,
2024-07-09 02:29:13,投资理财,多基金_国泰,/,余额宝-2024.07.08-收益发放,不计收支,0.01,余额宝,交易成功,20240709328563686881	,	,,
2024-07-08 02:38:48,投资理财,多基金_国泰,/,余额宝-2024.07.07-收益发放,不计收支,0.01,余额宝,交易成功,20240708327054479881	,	,,
2024-07-07 02:32:42,投资理财,多基金_国泰,/,余额宝-2024.07.06-收益发放,不计收支,0.01,余额宝,交易成功,20240707320590600881	,	,,
2024-07-06 02:02:35,投资理财,多基金_国泰,/,余额宝-2024.07.05-收益发放,不计收支,0.01,余额宝,交易成功,20240706314197408881	,	,,
2024-07-04 01:14:23,投资理财,余额宝,zfb***@gtfund.com,余额宝-自动转入,不计收支,100.00,账户余额,交易成功,20240704019130101000880081496982	,20240704009130501000880094122017	,,
2024-07-03 12:14:32,收入,**明,180******90,收钱码收款,收入,100.00,,交易成功,2024070322001413171445932794	,47199800725812754713172	,,
2024-07-03 12:13:11,数码电器,沧州市运河区荣含家用电器经销处,/,沧州市运河区荣含家用电器经销处,支出,100.00,华夏银行信用卡(1483),交易成功,2024070322001444881451455362	,73201901146298667733506036000022182407031213101631	,,
2024-07-03 12:06:29,日用百货,任丘市雅赞母婴棉纱家居,/,收款,支出,120.32,光大银行信用卡(5851)&红包&实体店多次立减券,交易成功,2024070322001444881449527682	,88126600004822000020240703110113230266217248493540	,,
2024-07-03 12:05:57,日用百货,欲达日用品店,/,收款,不计收支,201.00,,交易关闭,2024070322001444881449290920	,671266000048731000H24070312055659891608231	,,
2024-07-02 09:28:28,其他,t***7,188******55,闲鱼转账,支出,13.00,余额宝,交易成功,2024070222001344881442472357	,T3900P3953106144362659717	,,
